target,image_id,series_num,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,vec_3-4_vx,vec_3-4_vy,vec_3-4_vz,vec_0-5_vx,vec_0-5_vy,vec_0-5_vz,vec_17-18_vx,vec_17-18_vy,vec_17-18_vz,vec_0-17_vx,vec_0-17_vy,vec_0-17_vz,vec_13-14_vx,vec_13-14_vy,vec_13-14_vz,vec_13-17_vx,vec_13-17_vy,vec_13-17_vz,vec_18-19_vx,vec_18-19_vy,vec_18-19_vz,vec_5-6_vx,vec_5-6_vy,vec_5-6_vz,vec_5-9_vx,vec_5-9_vy,vec_5-9_vz,vec_14-15_vx,vec_14-15_vy,vec_14-15_vz,vec_0-1_vx,vec_0-1_vy,vec_0-1_vz,vec_9-10_vx,vec_9-10_vy,vec_9-10_vz,vec_1-2_vx,vec_1-2_vy,vec_1-2_vz,vec_9-13_vx,vec_9-13_vy,vec_9-13_vz,vec_10-11_vx,vec_10-11_vy,vec_10-11_vz,vec_19-20_vx,vec_19-20_vy,vec_19-20_vz,vec_6-7_vx,vec_6-7_vy,vec_6-7_vz,vec_15-16_vx,vec_15-16_vy,vec_15-16_vz,vec_2-3_vx,vec_2-3_vy,vec_2-3_vz,vec_11-12_vx,vec_11-12_vy,vec_11-12_vz,vec_7-8_vx,vec_7-8_vy,vec_7-8_vz
k,1,1,0.4922300279140472,0.6449280381202698,2.720861118632456e-07,0.5107248425483704,0.6303865909576416,-0.0364376492798328,0.5329599380493164,0.6002371907234192,-0.0453201904892921,0.5468689203262329,0.5661187767982483,-0.0487037561833858,0.5506211519241333,0.5349413752555847,-0.0509072691202163,0.521802544593811,0.551055371761322,-0.022601842880249,0.530130922794342,0.5068613886833191,-0.0311152655631303,0.5317367315292358,0.480587363243103,-0.036717303097248,0.5330145955085754,0.4555307626724243,-0.0403103455901145,0.501018762588501,0.5483307838439941,-0.010064979083836,0.4921745359897613,0.507666826248169,-0.0237610042095184,0.4813337326049804,0.4815128445625305,-0.033924825489521,0.4713068604469299,0.4606925249099731,-0.0383500382304191,0.4822691977024078,0.5544202327728271,-0.0009684460819698,0.456625759601593,0.5393179655075073,-0.0259817391633987,0.4503375589847564,0.5626859664916992,-0.0363591536879539,0.4503254294395447,0.5815909504890442,-0.0355115719139575,0.4662193059921264,0.5631217360496521,0.0058908239006996,0.4492798745632171,0.5509547591209412,-0.0170004945248365,0.4455990195274353,0.5711644887924194,-0.0233975648880004,0.4487875699996948,0.5906179547309875,-0.0222485568374395,0.0037522315979003,-0.0311774015426635,-0.0022035129368305,0.0295725166797637,-0.0938726663589477,-0.0226021149663608,-0.0169394314289093,-0.0121669769287109,-0.0228913184255361,-0.0260107219219207,-0.0818063020706176,0.0058905518145877,-0.0256434381008148,-0.0151022672653198,-0.0250132930814288,-0.0160498917102813,0.0087015032768249,0.0068592699826695,-0.0036808550357818,0.0202097296714782,-0.0063970703631639,0.008328378200531,-0.0441939830780029,-0.0085134226828813,-0.02078378200531,-0.0027245879173278,0.0125368637964129,-0.0062882006168365,0.0233680009841918,-0.0103774145245552,0.0184948146343231,-0.0145414471626281,-0.0364379213659447,-0.0088442265987396,-0.0406639575958251,-0.0136960251256823,0.022235095500946,-0.0301494002342224,-0.0088825412094593,-0.0187495648860931,0.006089448928833,0.0090965330018661,-0.0108408033847808,-0.0261539816856384,-0.0101638212800025,0.0031885504722595,0.0194534659385681,0.0011490080505609,0.0016058087348937,-0.026274025440216,-0.0056020375341176,-1.2129545211791992e-05,0.0189049839973449,0.0008475817739963,0.0139089822769165,-0.0341184139251709,-0.0033835656940937,-0.0100268721580505,-0.0208203196525573,-0.0044252127408981,0.0012778639793395,-0.0250566005706787,-0.0035930424928665
k,1,2,0.4887916445732116,0.6312164664268494,3.126948513454409e-07,0.5076444149017334,0.6192772388458252,-0.0393482893705368,0.5296221971511841,0.5888997912406921,-0.0495906099677085,0.5440603494644165,0.5548083186149597,-0.0535686165094375,0.5488409399986267,0.5236722230911255,-0.0562400855123996,0.5208228230476379,0.539827823638916,-0.026876512914896,0.5277469754219055,0.4960750937461853,-0.0366396233439445,0.5296608209609985,0.470392495393753,-0.0431209802627563,0.53146892786026,0.4454728960990906,-0.0472891069948673,0.5000815987586975,0.5362838506698608,-0.0131150232627987,0.4908063411712646,0.4962866902351379,-0.0273701548576354,0.4806044995784759,0.4689849615097046,-0.0377380065619945,0.4716832935810089,0.4469594359397888,-0.0424978472292423,0.4813338816165924,0.5420117974281311,-0.0029629247728735,0.4565422534942627,0.5264818072319031,-0.0285451430827379,0.4491449296474457,0.5488430857658386,-0.0389334335923194,0.447952002286911,0.5674014091491699,-0.0381855629384517,0.4654293954372406,0.5507842898368835,0.0047404188662767,0.4496314227581024,0.5380914807319641,-0.0188466738909482,0.4448506832122803,0.5577484965324402,-0.0254076961427927,0.4465797841548919,0.5765378475189209,-0.0243698861449956,0.0047805905342102,-0.0311360955238342,-0.0026714690029621,0.0320311784744262,-0.0913886427879333,-0.0268768256097473,-0.0157979726791381,-0.0126928091049194,-0.023587092757225,-0.023362249135971,-0.0804321765899658,0.0047401061714253,-0.0247916281223297,-0.015529990196228,-0.0255822183098644,-0.0159044861793518,0.0087724924087524,0.0077033436391502,-0.0047807395458221,0.019657015800476,-0.0065610222518444,0.0069241523742675,-0.0437527298927307,-0.0097631104290485,-0.0207412242889404,-0.0035439729690551,0.0137614896520972,-0.007397323846817,0.0223612785339355,-0.0103882905095815,0.0188527703285217,-0.0119392275810241,-0.0393486020653881,-0.0092752575874328,-0.0399971604347229,-0.0142551315948367,0.0219777822494506,-0.030377447605133,-0.0102423205971717,-0.0187477171421051,0.0057279467582702,0.0101520984899252,-0.0102018415927886,-0.0273017287254333,-0.010367851704359,0.0017291009426116,0.0187893509864807,0.001037809997797,0.001913845539093,-0.0256825983524322,-0.0064813569188117,-0.0011929273605346,0.0185583233833313,0.0007478706538677,0.0144381523132324,-0.0340914726257324,-0.0039780065417289,-0.008921205997467,-0.0220255255699157,-0.0047598406672477,0.0018081068992614,-0.0249195992946624,-0.0041681267321109
k,1,10,0.4826797246932983,0.6748927235603333,1.621523466610597e-07,0.4657373428344726,0.6447329521179199,-0.034748651087284,0.4385083317756653,0.6159524321556091,-0.0396811813116073,0.4138600826263428,0.5894817113876343,-0.0393920429050922,0.3998357951641083,0.5622759461402893,-0.0378552079200744,0.3916883468627929,0.6305795311927795,-0.0075925830751657,0.3511869013309479,0.6148385405540466,-0.007068914361298,0.3294522762298584,0.6083727478981018,-0.0085164671763777,0.3092479705810547,0.6025458574295044,-0.0098775867372751,0.3905631899833679,0.6503713726997375,0.0071718906983733,0.3486762642860412,0.6583580374717712,0.0018668570555746,0.3204558789730072,0.6638046503067017,-0.007886710576713,0.297684907913208,0.6689445972442627,-0.0132249984890222,0.3964819610118866,0.6692243218421936,0.0180680640041828,0.3784396946430206,0.6905680298805237,0.0010701575083658,0.39963299036026,0.6986344456672668,-0.0128046814352273,0.4174250066280365,0.6990482807159424,-0.0159977860748767,0.4032597541809082,0.683150589466095,0.0268104560673236,0.3876868188381195,0.7002489566802979,0.0112999230623245,0.4032654166221618,0.7048884034156799,0.0033952537924051,0.4206913113594055,0.7025625109672546,0.001853406545706,-0.0140242874622344,-0.0272057652473449,0.0015368349850177,-0.0909913778305053,-0.0443131923675537,-0.0075927452275124,-0.0155729353427886,0.0170983672142028,-0.0155105330049991,-0.0794199705123901,0.0082578659057617,0.026810293914977,-0.0180422663688659,0.02134370803833,-0.016997906495817,0.0067777931690216,0.0139262676239013,0.0087423920631408,0.0155785977840423,0.004639446735382,-0.0079046692699193,-0.040501445531845,-0.0157409906387329,0.0005236687138676,-0.001125156879425,0.019791841506958,0.014764473773539,0.0211932957172393,0.0080664157867431,-0.0138748389435932,-0.0169423818588256,-0.0301597714424133,-0.0347488132396307,-0.0418869256973266,0.0079866647720336,-0.0053050336427986,-0.0272290110588073,-0.0287805199623107,-0.0049325302243232,0.0059187710285186,0.018852949142456,0.0108961733058094,-0.028220385313034,0.0054466128349304,-0.0097535676322877,0.0174258947372436,-0.0023258924484252,-0.001541847246699,-0.0217346251010894,-0.0064657926559448,-0.0014475528150796,0.0177920162677764,0.0004138350486755,-0.0031931046396493,-0.0246482491493225,-0.0264707207679748,0.0002891384065151,-0.0227709710597991,0.005139946937561,-0.0053382879123091,-0.0202043056488037,-0.0058268904685974,-0.0013611195608973
k,2,1,0.4922300279140472,0.6449280381202698,2.720861118632456e-07,0.5107248425483704,0.6303865909576416,-0.0364376492798328,0.5329599380493164,0.6002371907234192,-0.0453201904892921,0.5468689203262329,0.5661187767982483,-0.0487037561833858,0.5506211519241333,0.5349413752555847,-0.0509072691202163,0.521802544593811,0.551055371761322,-0.022601842880249,0.530130922794342,0.5068613886833191,-0.0311152655631303,0.5317367315292358,0.480587363243103,-0.036717303097248,0.5330145955085754,0.4555307626724243,-0.0403103455901145,0.501018762588501,0.5483307838439941,-0.010064979083836,0.4921745359897613,0.507666826248169,-0.0237610042095184,0.4813337326049804,0.4815128445625305,-0.033924825489521,0.4713068604469299,0.4606925249099731,-0.0383500382304191,0.4822691977024078,0.5544202327728271,-0.0009684460819698,0.456625759601593,0.5393179655075073,-0.0259817391633987,0.4503375589847564,0.5626859664916992,-0.0363591536879539,0.4503254294395447,0.5815909504890442,-0.0355115719139575,0.4662193059921264,0.5631217360496521,0.0058908239006996,0.4492798745632171,0.5509547591209412,-0.0170004945248365,0.4455990195274353,0.5711644887924194,-0.0233975648880004,0.4487875699996948,0.5906179547309875,-0.0222485568374395,0.0037522315979003,-0.0311774015426635,-0.0022035129368305,0.0295725166797637,-0.0938726663589477,-0.0226021149663608,-0.0169394314289093,-0.0121669769287109,-0.0228913184255361,-0.0260107219219207,-0.0818063020706176,0.0058905518145877,-0.0256434381008148,-0.0151022672653198,-0.0250132930814288,-0.0160498917102813,0.0087015032768249,0.0068592699826695,-0.0036808550357818,0.0202097296714782,-0.0063970703631639,0.008328378200531,-0.0441939830780029,-0.0085134226828813,-0.02078378200531,-0.0027245879173278,0.0125368637964129,-0.0062882006168365,0.0233680009841918,-0.0103774145245552,0.0184948146343231,-0.0145414471626281,-0.0364379213659447,-0.0088442265987396,-0.0406639575958251,-0.0136960251256823,0.022235095500946,-0.0301494002342224,-0.0088825412094593,-0.0187495648860931,0.006089448928833,0.0090965330018661,-0.0108408033847808,-0.0261539816856384,-0.0101638212800025,0.0031885504722595,0.0194534659385681,0.0011490080505609,0.0016058087348937,-0.026274025440216,-0.0056020375341176,-1.2129545211791992e-05,0.0189049839973449,0.0008475817739963,0.0139089822769165,-0.0341184139251709,-0.0033835656940937,-0.0100268721580505,-0.0208203196525573,-0.0044252127408981,0.0012778639793395,-0.0250566005706787,-0.0035930424928665
k,2,3,0.4736612439155578,0.5893415212631226,2.895679358516645e-07,0.492868572473526,0.5755482912063599,-0.0386131256818771,0.5140160918235779,0.5466559529304504,-0.0489402748644351,0.5281825065612793,0.5130308866500854,-0.0535217933356761,0.5335841774940491,0.4823708534240722,-0.0566451363265514,0.5046427249908447,0.4969505667686462,-0.0248330831527709,0.5130011439323425,0.4535206258296966,-0.0344988815486431,0.515361487865448,0.4282702803611755,-0.0408117808401584,0.517771303653717,0.4033414721488952,-0.0449561774730682,0.4845897853374481,0.4932821393013,-0.011562680825591,0.4759378731250763,0.4532411992549896,-0.0258289016783237,0.4656113982200622,0.4272101521492004,-0.0361686237156391,0.4562937617301941,0.4057407975196838,-0.0408357679843902,0.4661472141742706,0.4993959963321686,-0.0020619458518922,0.441011905670166,0.4835309982299804,-0.0277385599911212,0.4337329566478729,0.506268322467804,-0.0389794073998928,0.4324093759059906,0.5248132944107056,-0.0387003012001514,0.4501306414604187,0.5084989070892334,0.0049925334751605,0.4329279363155365,0.4985813498497009,-0.0188730414956808,0.4292362034320831,0.5178669691085815,-0.0269470270723104,0.4321547746658325,0.536124587059021,-0.0270018670707941,0.0054016709327697,-0.0306600332260131,-0.0031233429908752,0.0309814810752868,-0.0923909544944763,-0.0248333727207068,-0.0172027051448822,-0.0099175572395324,-0.0238655749708414,-0.0235306024551391,-0.0808426141738891,0.0049922439072247,-0.0251353085041046,-0.0158649981021881,-0.025676614139229,-0.0160165727138519,0.0091029107570648,0.0070544793270528,-0.0036917328834533,0.0192856192588806,-0.0080739855766296,0.0083584189414978,-0.0434299409389495,-0.0096657983958721,-0.0200529396533966,-0.0036684274673461,0.0132704023271799,-0.007278949022293,0.0227373242378234,-0.0112408474087715,0.0192073285579681,-0.0137932300567626,-0.0386134152498129,-0.0086519122123718,-0.0400409400463104,-0.0142662208527326,0.0211475193500518,-0.0288923382759094,-0.010327149182558,-0.0184425711631774,0.0061138570308685,0.0095007349736988,-0.010326474905014,-0.0260310471057891,-0.0103397220373153,0.0029185712337493,0.0182576179504394,-5.483999848365784e-05,0.0023603439331054,-0.0252503454685211,-0.0063128992915153,-0.0013235807418823,0.0185449719429016,0.0002791061997413,0.0141664147377014,-0.0336250662803649,-0.0045815184712409,-0.0093176364898681,-0.0214693546295166,-0.0046671442687511,0.002409815788269,-0.0249288082122802,-0.0041443966329097
k,2,10,0.4826797246932983,0.6748927235603333,1.621523466610597e-07,0.4657373428344726,0.6447329521179199,-0.034748651087284,0.4385083317756653,0.6159524321556091,-0.0396811813116073,0.4138600826263428,0.5894817113876343,-0.0393920429050922,0.3998357951641083,0.5622759461402893,-0.0378552079200744,0.3916883468627929,0.6305795311927795,-0.0075925830751657,0.3511869013309479,0.6148385405540466,-0.007068914361298,0.3294522762298584,0.6083727478981018,-0.0085164671763777,0.3092479705810547,0.6025458574295044,-0.0098775867372751,0.3905631899833679,0.6503713726997375,0.0071718906983733,0.3486762642860412,0.6583580374717712,0.0018668570555746,0.3204558789730072,0.6638046503067017,-0.007886710576713,0.297684907913208,0.6689445972442627,-0.0132249984890222,0.3964819610118866,0.6692243218421936,0.0180680640041828,0.3784396946430206,0.6905680298805237,0.0010701575083658,0.39963299036026,0.6986344456672668,-0.0128046814352273,0.4174250066280365,0.6990482807159424,-0.0159977860748767,0.4032597541809082,0.683150589466095,0.0268104560673236,0.3876868188381195,0.7002489566802979,0.0112999230623245,0.4032654166221618,0.7048884034156799,0.0033952537924051,0.4206913113594055,0.7025625109672546,0.001853406545706,-0.0140242874622344,-0.0272057652473449,0.0015368349850177,-0.0909913778305053,-0.0443131923675537,-0.0075927452275124,-0.0155729353427886,0.0170983672142028,-0.0155105330049991,-0.0794199705123901,0.0082578659057617,0.026810293914977,-0.0180422663688659,0.02134370803833,-0.016997906495817,0.0067777931690216,0.0139262676239013,0.0087423920631408,0.0155785977840423,0.004639446735382,-0.0079046692699193,-0.040501445531845,-0.0157409906387329,0.0005236687138676,-0.001125156879425,0.019791841506958,0.014764473773539,0.0211932957172393,0.0080664157867431,-0.0138748389435932,-0.0169423818588256,-0.0301597714424133,-0.0347488132396307,-0.0418869256973266,0.0079866647720336,-0.0053050336427986,-0.0272290110588073,-0.0287805199623107,-0.0049325302243232,0.0059187710285186,0.018852949142456,0.0108961733058094,-0.028220385313034,0.0054466128349304,-0.0097535676322877,0.0174258947372436,-0.0023258924484252,-0.001541847246699,-0.0217346251010894,-0.0064657926559448,-0.0014475528150796,0.0177920162677764,0.0004138350486755,-0.0031931046396493,-0.0246482491493225,-0.0264707207679748,0.0002891384065151,-0.0227709710597991,0.005139946937561,-0.0053382879123091,-0.0202043056488037,-0.0058268904685974,-0.0013611195608973
k,3,1,0.4922300279140472,0.6449280381202698,2.720861118632456e-07,0.5107248425483704,0.6303865909576416,-0.0364376492798328,0.5329599380493164,0.6002371907234192,-0.0453201904892921,0.5468689203262329,0.5661187767982483,-0.0487037561833858,0.5506211519241333,0.5349413752555847,-0.0509072691202163,0.521802544593811,0.551055371761322,-0.022601842880249,0.530130922794342,0.5068613886833191,-0.0311152655631303,0.5317367315292358,0.480587363243103,-0.036717303097248,0.5330145955085754,0.4555307626724243,-0.0403103455901145,0.501018762588501,0.5483307838439941,-0.010064979083836,0.4921745359897613,0.507666826248169,-0.0237610042095184,0.4813337326049804,0.4815128445625305,-0.033924825489521,0.4713068604469299,0.4606925249099731,-0.0383500382304191,0.4822691977024078,0.5544202327728271,-0.0009684460819698,0.456625759601593,0.5393179655075073,-0.0259817391633987,0.4503375589847564,0.5626859664916992,-0.0363591536879539,0.4503254294395447,0.5815909504890442,-0.0355115719139575,0.4662193059921264,0.5631217360496521,0.0058908239006996,0.4492798745632171,0.5509547591209412,-0.0170004945248365,0.4455990195274353,0.5711644887924194,-0.0233975648880004,0.4487875699996948,0.5906179547309875,-0.0222485568374395,0.0037522315979003,-0.0311774015426635,-0.0022035129368305,0.0295725166797637,-0.0938726663589477,-0.0226021149663608,-0.0169394314289093,-0.0121669769287109,-0.0228913184255361,-0.0260107219219207,-0.0818063020706176,0.0058905518145877,-0.0256434381008148,-0.0151022672653198,-0.0250132930814288,-0.0160498917102813,0.0087015032768249,0.0068592699826695,-0.0036808550357818,0.0202097296714782,-0.0063970703631639,0.008328378200531,-0.0441939830780029,-0.0085134226828813,-0.02078378200531,-0.0027245879173278,0.0125368637964129,-0.0062882006168365,0.0233680009841918,-0.0103774145245552,0.0184948146343231,-0.0145414471626281,-0.0364379213659447,-0.0088442265987396,-0.0406639575958251,-0.0136960251256823,0.022235095500946,-0.0301494002342224,-0.0088825412094593,-0.0187495648860931,0.006089448928833,0.0090965330018661,-0.0108408033847808,-0.0261539816856384,-0.0101638212800025,0.0031885504722595,0.0194534659385681,0.0011490080505609,0.0016058087348937,-0.026274025440216,-0.0056020375341176,-1.2129545211791992e-05,0.0189049839973449,0.0008475817739963,0.0139089822769165,-0.0341184139251709,-0.0033835656940937,-0.0100268721580505,-0.0208203196525573,-0.0044252127408981,0.0012778639793395,-0.0250566005706787,-0.0035930424928665
k,3,4,0.4917376339435577,0.6431718468666077,2.961270979540132e-07,0.5097225308418274,0.6294161081314087,-0.0378268957138061,0.5304166674613953,0.5984102487564087,-0.0471781529486179,0.544356644153595,0.5640859603881836,-0.0507521443068981,0.5482286214828491,0.5332592129707336,-0.0530037768185138,0.5214132070541382,0.5499950647354126,-0.0239687375724315,0.5282554626464844,0.5065216422080994,-0.0335050225257873,0.5297011733055115,0.4806452989578247,-0.0399731807410717,0.5309070348739624,0.4556564688682556,-0.0443224348127841,0.5006136894226074,0.5469862818717957,-0.0109830051660537,0.4907646775245666,0.5077148079872131,-0.0256046317517757,0.4796989858150482,0.480935275554657,-0.0361742600798606,0.4698891341686249,0.459153801202774,-0.0409941673278808,0.4817465841770172,0.5533998012542725,-0.0016763409366831,0.4558722674846649,0.5368444919586182,-0.0277390722185373,0.4494339525699615,0.5593375563621521,-0.0385573282837867,0.4491264224052429,0.577937662601471,-0.037980880588293,0.4657159745693207,0.5630375146865845,0.0052669001743197,0.4486341476440429,0.5517761707305908,-0.0194683633744716,0.4451379477977752,0.5715394020080566,-0.0272276028990745,0.4484935700893402,0.5900880694389343,-0.0268415678292512,0.0038719773292541,-0.0308267474174499,-0.0022516325116157,0.0296755731105804,-0.093176782131195,-0.0239690336995295,-0.0170818269252777,-0.0112613439559936,-0.0247352635487914,-0.026021659374237,-0.0801343321800232,0.0052666040472217,-0.0258743166923522,-0.0165553092956542,-0.0260627312818542,-0.0160306096076965,0.009637713432312,0.0069432411110028,-0.0034961998462677,0.0197632312774658,-0.0077592395246028,0.0068422555923461,-0.0434734225273132,-0.0095362849533557,-0.0207995176315307,-0.0030087828636169,0.0129857324063777,-0.0064383149147033,0.0224930644035339,-0.0108182560652494,0.0179848968982696,-0.0137557387351989,-0.0378271918409041,-0.0098490118980407,-0.0392714738845825,-0.0146216265857219,0.0206941366195678,-0.031005859375,-0.0093512572348117,-0.0188671052455902,0.0064135193824768,0.0093066642293706,-0.0110656917095184,-0.0267795324325561,-0.0105696283280849,0.0033556222915649,0.0185486674308776,0.0003860350698232,0.001445710659027,-0.0258763432502746,-0.0064681582152843,-0.0003075301647186,0.0186001062393188,0.0005764476954936,0.0139399766921997,-0.0343242883682251,-0.0035739913582801,-0.0098098516464233,-0.0217814743518829,-0.0048199072480201,0.0012058615684509,-0.024988830089569,-0.0043492540717124
k,3,10,0.4826797246932983,0.6748927235603333,1.621523466610597e-07,0.4657373428344726,0.6447329521179199,-0.034748651087284,0.4385083317756653,0.6159524321556091,-0.0396811813116073,0.4138600826263428,0.5894817113876343,-0.0393920429050922,0.3998357951641083,0.5622759461402893,-0.0378552079200744,0.3916883468627929,0.6305795311927795,-0.0075925830751657,0.3511869013309479,0.6148385405540466,-0.007068914361298,0.3294522762298584,0.6083727478981018,-0.0085164671763777,0.3092479705810547,0.6025458574295044,-0.0098775867372751,0.3905631899833679,0.6503713726997375,0.0071718906983733,0.3486762642860412,0.6583580374717712,0.0018668570555746,0.3204558789730072,0.6638046503067017,-0.007886710576713,0.297684907913208,0.6689445972442627,-0.0132249984890222,0.3964819610118866,0.6692243218421936,0.0180680640041828,0.3784396946430206,0.6905680298805237,0.0010701575083658,0.39963299036026,0.6986344456672668,-0.0128046814352273,0.4174250066280365,0.6990482807159424,-0.0159977860748767,0.4032597541809082,0.683150589466095,0.0268104560673236,0.3876868188381195,0.7002489566802979,0.0112999230623245,0.4032654166221618,0.7048884034156799,0.0033952537924051,0.4206913113594055,0.7025625109672546,0.001853406545706,-0.0140242874622344,-0.0272057652473449,0.0015368349850177,-0.0909913778305053,-0.0443131923675537,-0.0075927452275124,-0.0155729353427886,0.0170983672142028,-0.0155105330049991,-0.0794199705123901,0.0082578659057617,0.026810293914977,-0.0180422663688659,0.02134370803833,-0.016997906495817,0.0067777931690216,0.0139262676239013,0.0087423920631408,0.0155785977840423,0.004639446735382,-0.0079046692699193,-0.040501445531845,-0.0157409906387329,0.0005236687138676,-0.001125156879425,0.019791841506958,0.014764473773539,0.0211932957172393,0.0080664157867431,-0.0138748389435932,-0.0169423818588256,-0.0301597714424133,-0.0347488132396307,-0.0418869256973266,0.0079866647720336,-0.0053050336427986,-0.0272290110588073,-0.0287805199623107,-0.0049325302243232,0.0059187710285186,0.018852949142456,0.0108961733058094,-0.028220385313034,0.0054466128349304,-0.0097535676322877,0.0174258947372436,-0.0023258924484252,-0.001541847246699,-0.0217346251010894,-0.0064657926559448,-0.0014475528150796,0.0177920162677764,0.0004138350486755,-0.0031931046396493,-0.0246482491493225,-0.0264707207679748,0.0002891384065151,-0.0227709710597991,0.005139946937561,-0.0053382879123091,-0.0202043056488037,-0.0058268904685974,-0.0013611195608973
k,4,1,0.4922300279140472,0.6449280381202698,2.720861118632456e-07,0.5107248425483704,0.6303865909576416,-0.0364376492798328,0.5329599380493164,0.6002371907234192,-0.0453201904892921,0.5468689203262329,0.5661187767982483,-0.0487037561833858,0.5506211519241333,0.5349413752555847,-0.0509072691202163,0.521802544593811,0.551055371761322,-0.022601842880249,0.530130922794342,0.5068613886833191,-0.0311152655631303,0.5317367315292358,0.480587363243103,-0.036717303097248,0.5330145955085754,0.4555307626724243,-0.0403103455901145,0.501018762588501,0.5483307838439941,-0.010064979083836,0.4921745359897613,0.507666826248169,-0.0237610042095184,0.4813337326049804,0.4815128445625305,-0.033924825489521,0.4713068604469299,0.4606925249099731,-0.0383500382304191,0.4822691977024078,0.5544202327728271,-0.0009684460819698,0.456625759601593,0.5393179655075073,-0.0259817391633987,0.4503375589847564,0.5626859664916992,-0.0363591536879539,0.4503254294395447,0.5815909504890442,-0.0355115719139575,0.4662193059921264,0.5631217360496521,0.0058908239006996,0.4492798745632171,0.5509547591209412,-0.0170004945248365,0.4455990195274353,0.5711644887924194,-0.0233975648880004,0.4487875699996948,0.5906179547309875,-0.0222485568374395,0.0037522315979003,-0.0311774015426635,-0.0022035129368305,0.0295725166797637,-0.0938726663589477,-0.0226021149663608,-0.0169394314289093,-0.0121669769287109,-0.0228913184255361,-0.0260107219219207,-0.0818063020706176,0.0058905518145877,-0.0256434381008148,-0.0151022672653198,-0.0250132930814288,-0.0160498917102813,0.0087015032768249,0.0068592699826695,-0.0036808550357818,0.0202097296714782,-0.0063970703631639,0.008328378200531,-0.0441939830780029,-0.0085134226828813,-0.02078378200531,-0.0027245879173278,0.0125368637964129,-0.0062882006168365,0.0233680009841918,-0.0103774145245552,0.0184948146343231,-0.0145414471626281,-0.0364379213659447,-0.0088442265987396,-0.0406639575958251,-0.0136960251256823,0.022235095500946,-0.0301494002342224,-0.0088825412094593,-0.0187495648860931,0.006089448928833,0.0090965330018661,-0.0108408033847808,-0.0261539816856384,-0.0101638212800025,0.0031885504722595,0.0194534659385681,0.0011490080505609,0.0016058087348937,-0.026274025440216,-0.0056020375341176,-1.2129545211791992e-05,0.0189049839973449,0.0008475817739963,0.0139089822769165,-0.0341184139251709,-0.0033835656940937,-0.0100268721580505,-0.0208203196525573,-0.0044252127408981,0.0012778639793395,-0.0250566005706787,-0.0035930424928665
